"","incident_case_id","date","clearance_code_inc_type","pgpd_reporting_area","pgpd_sector","pgpd_beat","street_number","street_name","latitude","longitude","location"
"37832","PP24111300000404","11/13/2024","THEFT FROM AUTO",316,"G","G5","2200 BLOCK","BRIGHTSEAT RD",38.92077971995,-76.86006136239,"(38.92077971994877,-76.86006136238575)"
"37833","PP24111300000427","11/13/2024","AUTO, STOLEN",427,"H","H5","3400 BLOCK","PEARL DR",38.84203973413,-76.92699036002,"(38.84203973412514,-76.92699036002159)"
"37834","PP24111300000431","11/13/2024","ACCIDENT",840,"D","D6",NA,"ANNAPOLIS RD EB / LANHAM SEVERN RD EB",38.96244631708,-76.86170177162,"(38.96244631707668,-76.86170177161694)"
"37835","PP24111300000465","11/13/2024","ASSAULT",842,"D","D6","9900 BLOCK","BUSINESS PKWY",38.95588465035,-76.82954961061,"(38.95588465034962,-76.82954961061478)"
"37836","PP24111300000498","11/13/2024","B & E, RESIDENTIAL",411,"H","H3","1900 BLOCK","ROCHELL AVE",38.8636932224,-76.89385394752,"(38.863693222403526,-76.89385394752026)"
"37837","PP24111300000515","11/13/2024","ACCIDENT",828,"D","D5","10500 BLOCK","LANHAM SEVERN RD",38.98344364762,-76.82561261952,"(38.98344364762306,-76.82561261951923)"
"37838","PP24111300000571","11/13/2024","AUTO, STOLEN",512,"TRU","J2","5000 BLOCK","BOULDER DR",38.82104238868,-76.97259394825,"(38.8210423886776,-76.97259394824505)"
"37839","PP24111300000614","11/13/2024","B & E, COMMERCIAL",883,"D","D3","7400 BLOCK","LAUREL BOWIE RD SB",38.98705255985,-76.75835552812,"(38.9870525598526,-76.75835552811623)"
"37840","PP24111300000647","11/13/2024","THEFT FROM AUTO",616,"TRU","K6","6000 BLOCK","SAINT MORITZ DR",38.80660672486,-76.95126852393,"(38.806606724858284,-76.9512685239315)"
"37841","PP24111300000764","11/13/2024","AUTO, STOLEN & RECOVERED",639,"W","W5","12400 BLOCK","HILLANTRAE DR",38.71671189368,-76.94995619357,"(38.71671189367771,-76.94995619356632)"
"37842","PP24111300000796","11/13/2024","AUTO, STOLEN & RECOVERED",3130,"G","G7",NA,"GLEN VALLEY DR / HILLSIDE TER",38.89387689531,-76.85448394716,"(38.893876895308495,-76.85448394715786)"
"37843","PP24111300000839","11/13/2024","ACCIDENT",887,"D","D1",NA,"PALAMAR DR / GOOD LUCK RD EB",38.98574022949,-76.83906403184,"(38.98574022948742,-76.83906403183937)"
"37844","PP24111300000876","11/13/2024","THEFT FROM AUTO",937,"C","C3","11200 BLOCK","EVANS TRL",39.04184247553,-76.93781711161,"(39.041842475533485,-76.93781711161137)"
"37845","PP24111300000910","11/13/2024","THEFT",624,"F","F2","9000 BLOCK","OLD BRANCH AVE",38.76559631526,-76.89779093862,"(38.7655963152647,-76.8977909386158)"
"37846","PP24111300000938","11/13/2024","THEFT FROM AUTO",423,"TRU","H4","5500 BLOCK","SILVER HILL RD SB",38.85417881608,-76.91288277507,"(38.85417881608009,-76.91288277506828)"
"37847","PP24111300000964","11/13/2024","THEFT",656,"J","J5","6100 BLOCK","OXON HILL RD SB",38.80562247336,-76.9807960242,"(38.80562247335911,-76.9807960242033)"
"37848","PP24111300000968","11/13/2024","THEFT",754,"F","F7","15900 BLOCK","CRAIN HWY SW",38.67242065072,-76.87252852321,"(38.672420650720596,-76.87252852320671)"
"37849","PP24111300001021","11/13/2024","AUTO, STOLEN",239,"B","B3","4900 BLOCK","56T AVE",38.94472980499,-76.92108486593,"(38.944729804992676,-76.9210848659277)"
"37850","PP24111300001039","11/13/2024","AUTO, STOLEN",206,"B","B63","4200 BLOCK","KNOX RD",38.98114706576,-76.94306644797,"(38.981147065758705,-76.94306644797325)"
"37851","PP24111300001299","11/13/2024","THEFT FROM AUTO",313,"TRU","G4","1200 BLOCK","CAPITAL VIEW DR",38.90700022876,-76.87252852321,"(38.90700022876263,-76.87252852320671)"
"37852","PP24111300001333","11/13/2024","ROBBERY, OTHER",511,"J","J2",NA,NA,38.82399514318,-76.98145219684,"(38.823995143175125,-76.98145219683647)"
"37853","PP24111300001336","11/13/2024","THEFT FROM AUTO",321,"G","G1","100 BLOCK","PEPPER MILL DR",38.89158031344,-76.88597995043,"(38.89158031344414,-76.88597995042801)"
"37854","PP24111300001427","11/13/2024","THEFT FROM AUTO",314,"G","G4","7600 BLOCK","BARLOWE RD",38.91815505922,-76.8754812777,"(38.91815505921841,-76.87548127770424)"
"37855","PP24111300001654","11/13/2024","ACCIDENT",306,"G","G6",NA,"SHERIFF RD / MLK HWY EB",38.90962488949,-76.89155736566,"(38.90962488949299,-76.8915573656559)"
"37856","PP24111300001701","11/13/2024","ACCIDENT",701,"E","E3","100 BLOCK","HARRY S TRUMAN DR SB",38.88797138631,-76.83676744998,"(38.88797138631344,-76.83676744997501)"
"37857","PP24111300001703","11/13/2024","THEFT FROM AUTO",709,"TRU","E4","4800 BLOCK","KING JOHN WAY",38.82333897054,-76.76426102221,"(38.823338970541954,-76.76426102221012)"
"37858","PP24111300001708","11/13/2024","ACCIDENT",440,"H","H7",NA,"FORESTVILLE RD NB / PENN AVE",38.84105548263,-76.87416894734,"(38.84105548262596,-76.87416894733906)"
"37859","PP24111300001779","11/13/2024","ACCIDENT",827,"D","D2","10200 BLOCK","LANHAM SEVERN RD",38.98311555386,-76.82823728025,"(38.983115553855896,-76.8282372802496)"
"37860","PP24111300001798","11/13/2024","THEFT",514,"J","J1","5000 BLOCK","ROSELD CT",38.82202664018,-76.99785636365,"(38.82202664017677,-76.99785636365414)"
"37861","PP24111300002081","11/13/2024","ACCIDENT WITH IMPOUND",156,"A","A4","8100 BLOCK","TAHONA DR",38.99230189621,-76.98899811506,"(38.992301896214485,-76.98899811506271)"
"37862","PP24111400000337","11/14/2024","B & E, RESIDENTIAL",304,"G","G3","1400 BLOCK","ELKWOOD LN",38.90864063799,-76.92502185702,"(38.90864063799381,-76.92502185702324)"
"37863","PP24111400000370","11/14/2024","AUTO, STOLEN",829,"D","D5","11300 BLOCK","OLD PROSPECT HILL RD",38.98180322349,-76.8101926893,"(38.981803223490715,-76.81019268929958)"
"37864","PP24111400000511","11/14/2024","THEFT",508,"K","K3","4300 BLOCK","SAINT BARNABAS RD SB",38.82990063727,-76.94241027534,"(38.82990063726902,-76.94241027534008)"
"37865","PP24111400000512","11/14/2024","ACCIDENT",708,"E","E4",NA,NA,38.85975623131,-76.8072399497,"(38.85975623130798,-76.80723994970322)"
"37866","PP24111400000513","11/14/2024","AUTO, STOLEN",846,"TRU","D6","9100 BLOCK","UTICA PL",38.9407928139,-76.84956268966,"(38.94079281389713,-76.84956268966198)"
"37867","PP24111400000589","11/14/2024","AUTO, STOLEN",916,"TRU","C4","9500 BLOCK","MUIRKIRK RD",39.06021514535,-76.84201678634,"(39.0602151453495,-76.8420167863369)"
"37868","PP24111400000609","11/14/2024","THEFT FROM AUTO",631,"F","F4","10400 BLOCK","INEZ PL",38.74755172431,-76.90271219611,"(38.74755172431469,-76.90271219611168)"
"37869","PP24111400000865","11/14/2024","THEFT",304,"G","G3","4800 BLOCK","ADDISON RD",38.91192147136,-76.92305336893,"(38.911921471357346,-76.92305336892605)"
"37870","PP24111400001072","11/14/2024","THEFT FROM AUTO",883,"D","D3","7200 BLOCK","LENA WAY",38.98836489022,-76.76786994934,"(38.98836489021778,-76.76786994934082)"
"37871","PP24111400001089","11/14/2024","THEFT FROM AUTO",426,"TRU","H5","3900 BLOCK","SUITLAND RD",38.86041238904,-76.94930003583,"(38.86041238903999,-76.94930003583431)"
"37872","PP24111400001192","11/14/2024","THEFT FROM AUTO",3131,"G","G43","1600 BLOCK","RING RD",38.90700022876,-76.86498260498,"(38.90700022876263,-76.86498260498047)"
"37873","PP24111400001203","11/14/2024","THEFT",737,"F","F5","8300 BLOCK","DANGERFIELD RD",38.77445456386,-76.86629495025,"(38.774454563856125,-76.86629495024681)"
"37874","PP24111400001387","11/14/2024","THEFT FROM AUTO",314,"G","G4","7600 BLOCK","BARLOWE RD",38.91815505922,-76.8754812777,"(38.91815505921841,-76.87548127770424)"
"37875","PP24111400001476","11/14/2024","AUTO, STOLEN",656,"J","J5","6100 BLOCK","OXON HILL RD SB",38.80562247336,-76.98342069983,"(38.80562247335911,-76.98342069983482)"
"37876","PP24111400001506","11/14/2024","THEFT",504,"K","K1","4400 BLOCK","WHEELER RD",38.83186914027,-76.98637343943,"(38.83186914026737,-76.98637343943119)"
"37877","PP24111400001542","11/14/2024","THEFT",417,"H","H6","6600 BLOCK","MARLBORO PIKE EB",38.85188223422,-76.89319777489,"(38.851882234215736,-76.89319777488708)"
"37878","PP24111400001555","11/14/2024","ACCIDENT WITH IMPOUND",605,"K","K6",NA,"BRINKLEY RD / FISHER RD",38.80496631563,-76.95848636329,"(38.8049663156271,-76.95848636329174)"
"37879","PP24111400001653","11/14/2024","THEFT FROM AUTO",414,"H","H7","2900 BLOCK","RITCHIE RD",38.84892947972,-76.87121619284,"(38.84892947971821,-76.87121619284153)"
"37880","PP24111400001745","11/14/2024","AUTO, STOLEN",932,"C","C3","4900 BLOCK","HARFORD AVE",39.03659313917,-76.90763343871,"(39.0365931391716,-76.9076334387064)"
"37881","PP24111400001924","11/14/2024","ACCIDENT WITH IMPOUND",916,"C","C4",NA,"CONTEE RD EB / DEERFIELD RD",39.0733384788,-76.85054694116,"(39.073338478803635,-76.85054694116116)"
"37882","PP24111400001998","11/14/2024","ACCIDENT",214,"B","B6","8300 BLOCK","BALTIMORE AVE NB",38.99230189621,-76.93289586902,"(38.992301896214485,-76.93289586901665)"
"37883","PP24111400002019","11/14/2024","ACCIDENT WITH IMPOUND",605,"K","K6","5200 BLOCK","HARAS PL",38.81185606122,-76.96078294516,"(38.81185606122017,-76.9607829451561)"
"37884","PP24111400002069","11/14/2024","ROBBERY, VEHICLE",933,"C","C1","11400 BLOCK","OLD BALTIMORE PIKE",39.04053014517,-76.89943136275,"(39.040530145168304,-76.89943136274815)"
"37885","PP24111400002126","11/14/2024","THEFT FROM AUTO",916,"C","C4","9400 BLOCK","MUIRKIRK RD",39.05726239085,-76.8413606137,"(39.057262390851974,-76.84136061370373)"
"37886","PP24111400002164","11/14/2024","ROBBERY, OTHER",111,"A","A6","1900 BLOCK","MERRIMAC DR",38.98934914172,-76.97292202711,"(38.98934914171696,-76.97292202711105)"
"37887","PP24111400002251","11/14/2024","ASSAULT",715,"E","E4","10700 BLOCK","MARY CARROLL CT",38.81677730381,-76.82200369239,"(38.81677730381489,-76.82200369238853)"
"37888","PP24111400002292","11/14/2024","B & E, RESIDENTIAL",416,"H","H2","5200 BLOCK","MARLBORO PIKE EB",38.86730214953,-76.91780403256,"(38.867302149534225,-76.91780403256416)"
"37889","PP24111400000110","11/14/2024","ACCIDENT WITH IMPOUND",106,"B","B7","9200 BLOCK","LIMESTONE PL",39.0080498904,-76.94700343907,"(39.00804989039898,-76.9470034390688)"
"37890","PP24111400000197","11/14/2024","AUTO, STOLEN",710,"E","E5","2900 BLOCK","GEORGE HILLEARY TER",38.84728905559,-76.7419513613,"(38.84728905558586,-76.74195136129856)"
"37891","PP24111400000332","11/14/2024","THEFT FROM AUTO",443,"K","K4","5400 BLOCK","AUTH RD WB",38.82268281281,-76.91681978106,"(38.822682812809944,-76.91681978106499)"
"37892","PP24111400000361","11/14/2024","THEFT FROM AUTO",970,"B","B7","10200 BLOCK","BALTIMORE AVE NB",39.02117322385,-76.92469377816,"(39.02117322385311,-76.92469377815723)"
"37893","PP24111400000378","11/14/2024","AUTO, STOLEN",517,"J","J3","2000 BLOCK","ALICE AVE",38.81087180972,-76.97193777561,"(38.81087180972099,-76.97193777561188)"
"37894","PP24111400000390","11/14/2024","B & E, RESIDENTIAL",407,"G","G7","9200 BLOCK","ALAKING CT",38.8705829829,-76.84759420156,"(38.87058298289776,-76.84759420156479)"
"37895","PP24111400000394","11/14/2024","AUTO, STOLEN",612,"J","J6","1500 BLOCK","REDFORD DR",38.79381147027,-76.98342069983,"(38.79381147027016,-76.98342069983482)"
"37896","PP24111400000458","11/14/2024","ROBBERY, OTHER",615,"K","K6",NA,"ALLENTOWN RD / TEMPLE HILL RD",38.7934833914,-76.92863078415,"(38.79348339140415,-76.92863078415394)"
"37897","PP24111400000540","11/14/2024","THEFT FROM AUTO",616,"TRU","K6","3400 BLOCK","BRINKLEY RD",38.80332589149,-76.94930003583,"(38.80332589149475,-76.94930003583431)"
"37898","PP24111400000601","11/14/2024","AUTO, STOLEN",886,"TRU","D1","8400 BLOCK","GREENBELT RD EB",38.99066147208,-76.85973328352,"(38.99066147208214,-76.85973328351974)"
"37899","PP24111400000863","11/14/2024","THEFT",656,"J","J5","6100 BLOCK","OXON HILL RD SB",38.80562247336,-76.9807960242,"(38.80562247335911,-76.9807960242033)"
"37900","PP24111400000952","11/14/2024","AUTO, STOLEN",632,"TRU","F4","11600 BLOCK","BUTLERS BRANCH RD",38.73049139977,-76.91386702657,"(38.730491399765015,-76.91386702656746)"
"37901","PP24111400000973","11/14/2024","THEFT FROM AUTO",427,"H","H5","4900 BLOCK","SUITLAND RD",38.84794522822,-76.92305336893,"(38.84794522821903,-76.92305336892605)"
"37902","PP24111400000997","11/14/2024","AUTO, STOLEN",3130,"TRU","G7","8600 BLOCK","HILLVIEW RD",38.89387689531,-76.86038944125,"(38.893876895308495,-76.86038944125175)"
